BCFtools,DeepVariant,FreeBayes,GATK
90743726,90787295,68781646,90781373
90743845,90787753,68781663,90782392
90744180,90788175,68784083,90782692
90744181,90788316,68785562,90784611
90745125,90788479,68798511,90785702
90745378,90788959,68798847,90785753
90745869,90790949,68799040,90785799
90746175,90791028,68799985,90786145
90746323,90791629,68800204,90786336
90746500,90791656,68800253,90786911
90748355,90791843,68802518,90787206
90751667,90792203,68802588,90787295
90751880,90792371,68802762,90787753
90752730,90792440,68803593,90788175
90754226,90792442,68804144,90788316
90756294,90792576,68805360,90788479
90757851,90793035,68805390,90788959
90758781,90793068,68805399,90790949
90759018,90793121,68806339,90791028
90764180,90793175,68806685,90791629
90764447,90793213,68810810,90791656
90766094,90793512,68810933,90791843
90766245,90793514,68811308,90792203
90769083,90793583,68819768,90792371
90769593,90793622,68820126,90792440
90769994,90793626,68822177,90792442
90770177,90793759,68823538,90792576
90770323,90794249,68827753,90793035
90771729,90794793,68832401,90793068
90772268,90795526,31095843,90793121
90772994,90795706,31096101,90793175
90773648,90795782,31096971,90793213
90774928,90795788,31098152,90793512
90775532,90795927,31098569,90793514
90776016,90797021,31098699,90793583
90776792,90797101,31098900,90793622
90777970,90797242,31100283,90793626
90778205,90797263,31102537,90793759
90778252,90797365,31103487,90794249
90778373,90797451,31103898,90794793
90778551,90797765,31104016,90795526
90778890,90797845,31105757,90795706
90780040,90798369,31108468,90795782
90781261,90798763,31109494,90795788
90781373,90798901,31111490,90795927
90782392,90798920,31111540,90797021
90782692,90798976,31113536,90797101
90784611,90799006,31115860,90797242
90785702,90799120,31116596,90797263
90785753,90799150,31118068,90797365
90785799,90799310,31119402,90797451
90786002,90799609,31119691,90797765
90786145,90799651,31120550,90797845
90786336,90799926,31121079,90798369
90786911,90800374,31124892,90798763
90787206,90800406,31125607,90798901
90787295,90800458,31127748,90798920
90787753,90800462,31128003,90798976
90788175,90800478,31129861,90799006
90788316,90800504,31130084,90799120
90788478,90800573,31131179,90799150
90788959,90800712,31131664,90799310
90790949,90800841,31132063,90799609
90791028,90800945,31132645,90799651
90791629,90801016,31133655,90799926
90791656,90801057,31134881,90800374
90791843,90801436,31134894,90800406
90792093,90801498,31135480,90800458
90792203,90801910,31135869,90800462
90792371,90801926,31136244,90800478
90792440,90801976,31136253,90800504
90792442,90802294,31136559,90800573
90792576,90802643,31138289,90800712
90793035,90802697,31139704,90800841
90793068,90802855,31141427,90800945
90793121,90803021,31142596,90801016
90793175,90803148,31142984,90801057
90793213,90803693,31143054,90801436
90793512,90803905,31143270,90801498
90793514,90804072,31143628,90801910
90793583,90804525,31143976,90801926
90793622,90804554,31145059,90801976
90793626,90804711,31145870,90802243
90793759,90804939,31146335,90802294
90794249,90805045,31147280,90802643
90794793,90805538,31147726,90802697
90795526,90805831,31149092,90802855
90795706,90805999,31153199,90803021
90795782,90806033,31153277,90803148
90795788,90806240,31155363,90803693
90795927,90806496,31155683,90803905
90797021,90806809,31155860,90804072
90797101,90806930,31159134,90804525
90797242,90806937,31159353,90804554
90797263,90808638,31161992,90804711
90797365,90808700,31163974,90804939
90797451,90809544,31165405,90805045
90797765,90809697,31166975,90805538
90797845,90809799,31167675,90805831
90798369,90809889,31168323,90805999
90798763,90810354,31169325,90806033
90798901,90810374,31169468,90806240
90798920,90810539,31169801,90806496
90798976,90811275,31171369,90806809
90799006,90812192,31171622,90806930
90799021,90812502,31173248,90806937
90799022,90813023,31175489,90808638
90799025,90813150,31175705,90808700
90799033,90813274,31175713,90809544
90799037,90813655,31175838,90809697
90799038,90813799,31177580,90809799
90799045,90814258,31177838,90809889
90799068,90814357,31180775,90810354
90799089,90814359,31181757,90810374
90799096,90814696,31182773,90810539
90799097,90814703,31182783,90811275
90799106,23607467,31184181,90812192
90799117,23611466,31184660,90812502
90799120,23621421,31184666,90813023
90799121,23621749,31185458,90813150
90799126,23623429,31185768,90813274
90799129,23633417,31185857,90813655
90799150,23636754,31187104,90813799
90799310,23639515,31189095,90814258
90799339,68737469,31189770,90814357
90799926,68737644,31191998,90814359
90800374,68738002,31192386,90814696
90800406,68738778,31192977,90814703
90800458,68738924,31193038,23607467
90800462,68739720,31193066,23611466
90800478,68739860,31197161,23621421
90800504,68739957,31197956,23621749
90800573,68740009,31198009,23623429
90800841,68740265,31199724,23633417
90800945,68740305,31203332,23636754
90801016,68740380,31203344,23639515
90801057,68740897,31203691,68737469
90801436,68741021,31207911,68737644
90801498,68741742,31209115,68738002
90801910,68742343,31210440,68738778
90801926,68742513,31212635,68738924
90801976,68745093,31212980,68739720
90802243,68745790,31213353,68739860
90802294,68750684,31214043,68739957
90802643,68750700,31214321,68740009
90802697,68753626,31214419,68740265
90802855,68753972,31216251,68740305
90803021,68756491,31218413,68740380
90803148,68757280,31219157,68740897
90803693,68758147,31220236,68741021
90803905,68758190,31220278,68741742
90804072,68759633,31220583,68742343
90804525,68760017,31220844,68742513
90804554,68761471,31226467,68745093
90804711,68764299,31228060,68745790
90804939,68765525,31231064,68750684
90805045,68765708,31231275,68750700
90805538,68766726,31232570,68753626
90805831,68767174,31233660,68753972
90805999,68768884,31233759,68756491
90806033,68769319,31233782,68757280
90806240,68769421,31234373,68758147
90806496,68769711,31236057,68758190
90806809,68771707,31237585,68759633
90806930,68771738,31240134,68760017
90806937,68771902,31240784,68761471
90808638,68772683,31243569,68764299
90808700,68775696,31244177,68765525
90809544,68777404,31244308,68765708
90809697,68777683,31245955,68766726
90809799,68779686,31247624,68767174
90809889,68781646,31253864,68768884
90810354,68781663,31260899,68769319
90810374,68784083,31262342,68769421
90810539,68785562,31263067,68769711
90811275,68798511,31263075,68771707
90812192,68798847,31263237,68771738
90812502,68799040,31263599,68771902
90813023,68799985,31265532,68772683
90813150,68800204,31267000,68775696
90813274,68800253,31267334,68777404
90813655,68802518,31268090,68777683
90813799,68802588,31268738,68779686
90814258,68802762,31269027,68781646
90814357,68803593,31269117,68781663
90814359,68804144,31271374,68784083
90814696,68805360,31271611,68785562
90814703,68805390,31272314,68798511
23607467,68805399,31272936,68798847
23611466,68806339,31273546,68799040
23618750,68806685,31280210,68799985
23621421,68810810,31280217,68800204
23621749,68810933,31280225,68800253
23623429,68811308,31284393,68802518
23633417,68819768,31285392,68802588
23636754,68820126,31285602,68802762
23639515,68822177,31286582,68803593
68737469,68823538,31289614,68804144
68737644,68827753,31291972,68805360
68738002,68832401,31302065,68805390
68738778,31095843,31302308,68805399
68738924,31096101,31303407,68806339
68739720,31096971,31303952,68806685
68739860,31098152,31306798,68810810
68739957,31098569,31307439,68810933
68740009,31098699,31307450,68811308
68740265,31098900,31310923,68819768
68740305,31100283,31312245,68820126
68740380,31102537,31312307,68822177
68740897,31103487,31312572,68823538
68741021,31103898,31314917,68827753
68741742,31104016,31315412,68832401
68742343,31105757,31316891,31095843
68742513,31108468,31317844,31096101
68745093,31109494,31319014,31096971
68745611,31111490,31319420,31098152
68745790,31111540,31320100,31098569
68750684,31113536,31320177,31098699
68750700,31115860,31323638,31098900
68753626,31116596,31325438,31100283
68753972,31118068,31326275,31102537
68756491,31119402,31332681,31103487
68757280,31119691,31336154,31103898
68758147,31120550,31337627,31104016
68758190,31121079,31343172,31105757
68759633,31124892,31347429,31108468
68760017,31125607,31353416,31109494
68761471,31127748,31353508,31111490
68764299,31128003,31358132,31111540
68765525,31129861,31359740,31113536
68765708,31130084,31361281,31115860
68766726,31131179,31361585,31116596
68767174,31131664,31362078,31118068
68768884,31132063,31362894,31119402
68769319,31132645,31364350,31119691
68769421,31133655,31367777,31120550
68769711,31134881,31370883,31121079
68771707,31134894,31372398,31124892
68771738,31135480,31373083,31125607
68771765,31135869,31376356,31127748
68771902,31136244,31376420,31128003
68772683,31136253,31376984,31129861
68775696,31136559,35103881,31130084
68777404,31138289,35104542,31131179
68777683,31139704,35105735,31131664
68779686,31141427,35106801,31132063
68781646,31142596,35106830,31132645
68781663,31142984,35109793,31133655
68784083,31143054,35111965,31134881
68785562,31143270,35113147,31134894
68786534,31143628,35113309,31135480
68786535,31143976,35115600,31135869
68798511,31145059,35117698,31136244
68798847,31145870,39684958,31136253
68799040,31146335,39687297,31136559
68799985,31147280,39687428,31138289
68800204,31147726,39687606,31139704
68800253,31149092,39690259,31141427
68802518,31149289,39690268,31142596
68802588,31149291,39691204,31142984
68802762,31153199,39692422,31143054
68803593,31153277,39692424,31143270
68804144,31155363,39694269,31143628
68805360,31155683,39694288,31143976
68805390,31155860,39696795,31145059
68805399,31159134,39696844,31145870
68806339,31159353,39696865,31146335
68806685,31161992,39697354,31147280
68810810,31163974,39698254,31147726
68810933,31165405,39702425,31149092
68811308,31166975,39704305,31149289
68819768,31167675,39705465,31149291
68820126,31168323,39709752,31153199
68822177,31169325,39712462,31153277
68823538,31169468,39714125,31155363
68827753,31169801,39720582,31155683
68832401,31171369,39721159,31155860
68833885,31171622,39721194,31159134
31095843,31173248,39722777,31159353
31096101,31175489,39723509,31161992
31096971,31175705,39727784,31163974
31098152,31175713,43049448,31165405
31098569,31175838,43054269,31166975
31098699,31177580,43080327,31167675
31098900,31177838,43090832,31168323
31100283,31180775,43100558,31169325
31102537,31181757,58695876,31169468
31103487,31182773,58696473,31169801
31103898,31182783,58698959,31171369
31104016,31184181,58699369,31171622
31105757,31184660,58699787,31173248
31108468,31185458,58700288,31175489
31109494,31185768,58700910,31175705
31111490,31185857,58701267,31175713
31111540,31187104,58703098,31175838
31113536,31189095,58704429,31177580
31115860,31189770,58704936,31177838
31116596,31191998,58706262,31180775
31118068,31192386,58707065,31181757
31119402,31192977,58707476,31182773
31119691,31193038,58710932,31182783
31120550,31193066,58718845,31184181
31121079,31197161,58719210,31184660
31124892,31197956,58719828,31185458
31125607,31198009,58724487,31185768
31127748,31199724,58724780,31185857
31128003,31203332,58726214,31187104
31129619,31203344,58726545,31189095
31129861,31203691,58726724,31189770
31130084,31207911,58726740,31191998
31131179,31209115,58729318,31192386
31131664,31210440,58731635,31192977
31132063,31212635,61679782,31193038
31132645,31212980,61679808,31193066
31133655,31213353,61681206,31197161
31134881,31214043,61682813,31197956
31134894,31214321,61683138,31198009
31135480,31214419,61683635,31199724
31135869,31216251,61684345,31203332
31136244,31218413,61685091,31203344
31136253,31219157,61685753,31203691
31136559,31220236,61685986,31207911
31138289,31220278,61686104,31209115
31139704,31220583,61688335,31210440
31141427,31220844,61690046,31212635
31142596,31226467,61690140,31212980
31142984,31228060,61691529,31213353
31143054,31231064,61692113,31214043
31143270,31231275,61694469,31214321
31143628,31232570,61696240,31214419
31143976,31233660,61697005,31216251
31145059,31233759,61697680,31218413
31145870,31233782,61698863,31219157
31146335,31234373,61701432,31220236
31147280,31236057,61704464,31220278
31147726,31237585,61704929,31220583
31149092,31239557,61705502,31220844
31149289,31240134,61707575,31226467
31149291,31240784,61707699,31228060
31153199,31243569,61707802,31231064
31153277,31244177,61708002,31231275
31155363,31244308,61708446,31232570
31155683,31245955,61708978,31233660
31155860,31247624,61709013,31233759
31159134,31253864,61709174,31233782
31159353,31260899,61711534,31234373
31161992,31262342,61712274,31236057
31163974,31263067,61712898,31237585
31165405,31263075,61713684,31239557
31166975,31263107,61714027,31240134
31167675,31263237,61714871,31240784
31168323,31263599,61717014,31243569
31169325,31265532,61717266,31244177
31169468,31267000,61717346,31244308
31169801,31267334,61718793,31245955
31171369,31268090,61719093,31247624
31171622,31268738,61721744,31253864
31173248,31269027,61722287,31260899
31175489,31269117,61723426,31262342
31175705,31271374,61723466,31263107
31175713,31271611,61724080,31263237
31175838,31272314,61726949,31263599
31177580,31272936,61727119,31265532
31177838,31273546,61728330,31267000
31180775,31280210,61729147,31267334
31181757,31280217,61729448,31268090
31182317,31280225,61731887,31268738
31182773,31283428,61732276,31269027
31182783,31283429,61732845,31269117
31184181,31284393,61733070,31271374
31184660,31285392,61735387,31271611
31184666,31285602,61735812,31272314
31185458,31286582,61736921,31272936
31185768,31289614,61737169,31273546
31185857,31291972,61738921,31280210
31187104,31302065,61739596,31280217
31189095,31302308,61741500,31280225
31189770,31303407,61741561,31283428
31191998,31303952,61742307,31283429
31192386,31306798,61742707,31284393
31192977,31307439,61742809,31285392
31193038,31307450,61743812,31285602
31193066,31310923,61744413,31286582
31197161,31312245,61748761,31289614
31197956,31312307,61749008,31291972
31198009,31312572,61749264,31302065
31199724,31314917,61749404,31302308
31203332,31315412,61749856,31303407
31203344,31316891,61750662,31303952
31203691,31317844,61751438,31306798
31207911,31319014,61751450,31307439
31209115,31319420,61753773,31307450
31210440,31320100,61754891,31310923
31212635,31320177,61756540,31312245
31212980,31323638,61757607,31312307
31213353,31325438,61758356,31312572
31214043,31326275,61758503,31314917
31214321,31332574,61758616,31315412
31214419,31332681,61760845,31316891
31216251,31336154,61763709,31317844
31218413,31337627,61763824,31319014
31219157,31343172,61765423,31319420
31220236,31347429,61766669,31320100
31220278,31353416,61767618,31320177
31220583,31353508,61768992,31323638
31220844,31358132,61771095,31325438
31226467,31359740,61771354,31326275
31228060,31361281,61773163,31332574
31231064,31361585,61775285,31332681
31231275,31362078,61777151,31336154
31232570,31362894,61777920,31337627
31233660,31364350,61778328,31343172
31233759,31367777,61778768,31347429
31233782,31370883,61779284,31353416
31234373,31372398,61779449,31353508
31236057,31372841,61779481,31358132
31237585,31372842,61779914,31359740
31239557,31373083,61780448,31361281
31240134,31376356,61781938,31361585
31240784,31376420,61782471,31362078
31243569,31376984,61784738,31362894
31244177,35103881,61785903,31364350
31244308,35104542,61786642,31367777
31245955,35105735,61787522,31370883
31247624,35106801,61788675,31372398
31253864,35106830,61790320,31372841
31260899,35109793,61790414,31372842
31262342,35111965,61791708,31373083
31263067,35113147,61791720,31376356
31263075,35113309,61792037,31376420
31263103,35115600,61793256,31376984
31263107,35117698,61795877,35103881
31263237,39684958,61796264,35104542
31263599,39687297,61796518,35105735
31265532,39687428,61797968,35106801
31267000,39687606,61798248,35106830
31267334,39690259,61798564,35109793
31268090,39690268,61799976,35111965
31268738,39691204,61800589,35113147
31269027,39692422,61800623,35113309
31269117,39692424,61801996,35115600
31271611,39694269,61803600,35117698
31272314,39694288,61803959,39684958
31272936,39694316,61804061,39687297
31273546,39694318,61804674,39687428
31275660,39694320,61805025,39687606
31280210,39696795,61805770,39690259
31280217,39696844,61807868,39690268
31280225,39696865,61807985,39691204
31283428,39698254,61808949,39692422
31283429,39702425,61809631,39692424
31284393,39704305,61811057,39694288
31285392,39705465,61811310,39694316
31285602,39709752,61812353,39694318
31286582,39712462,61813928,39694320
31289614,39714125,61814068,39696795
31291972,39720582,61815180,39696844
31302065,39721159,61815870,39696865
31302308,39721194,61816136,39697354
31303407,39722777,61816629,39698254
31303952,39723509,61817347,39702425
31306798,39727784,61818945,39704305
31307439,43049448,61819386,39705465
31307450,43052825,61820094,39709752
31310923,43054269,61821838,39712462
31312245,43080327,61822429,39714125
31312307,43090832,61822996,39720582
31312572,43100558,61824356,39721159
31314917,58695876,61825156,39721194
31315412,58696473,61833640,39722777
31316891,58698959,61833839,39723509
31317844,58699369,61834132,39727784
31319014,58699787,61834404,43049448
31319420,58700288,61835797,43052825
31320100,58700910,61836421,43054269
31320177,58701267,61839516,43080327
31323638,58703098,61840005,43090832
31325438,58704429,61840730,43100558
31326275,58704936,61843581,58695876
31332574,58706262,61843833,58696473
31332681,58707065,61844643,58698959
31336154,58707476,61845564,58699369
31336607,58710932,61847251,58699787
31337627,58718845,61848018,58700288
31343172,58719210,61848370,58700910
31347429,58719828,61849206,58701267
31353416,58724487,61849946,58703098
31353508,58724780,61850232,58704429
31358132,58726214,61854406,58704936
31359740,58726724,61854542,58706262
31361281,58726740,61854555,58707065
31361585,58729318,61855336,58707476
31362078,58731635,61855531,58710932
31362894,61679782,61856635,58715145
31364350,61679808,61857518,58718845
31367777,61681206,61860398,58719210
31370883,61682813,61860841,58719828
31372398,61683138,61862883,58724487
31372841,61683635,61863272,58724780
31372842,61684345,61863458,58726214
31373083,61685091,75629350,58726724
31376356,61685753,75629398,58726740
31376420,61685986,75629549,58728405
31376984,61686104,75630128,58729318
35103881,61688335,75630737,58731635
35104542,61690046,75630749,61679782
35105735,61690140,75630903,61679808
35106801,61691529,75631485,61681206
35106830,61692113,75631738,61682813
35109793,61694469,75631743,61683138
35111965,61696240,75632927,61683635
35112714,61696315,75635950,61684345
35113147,61696316,75636571,61685091
35113309,61697004,75638607,61685753
35115600,61697005,75640543,61685986
35117698,61697680,75643600,61686104
39684958,61698863,75643871,61688335
39685951,61701432,75644972,61690046
39686076,61704464,75645634,61690140
39687297,61704929,75645660,61691529
39687428,61705502,75645819,61692113
39687606,61707575,75646201,61694469
39690259,61707699,75647689,61696240
39690268,61707802,75652286,61696315
39691204,61708002,75652368,61696316
39692422,61708446,75653828,61697004
39692424,61708978,75653874,61697680
39696795,61709013,75654415,61698863
39696844,61709174,75654606,61701432
39696865,61711534,75655174,61704464
39698254,61711870,75655557,61704929
39702425,61711873,75655980,61705502
39704305,61712274,75656533,61707575
39705465,61712898,75656830,61707699
39709518,61713684,75656976,61707802
39709752,61714027,75657816,61708002
39712462,61717014,75659449,61708446
39714125,61717266,75660507,61708978
39720582,61717346,75662409,61709013
39721159,61718793,75664099,61709174
39721194,61719093,75665874,61711534
39722777,61721744,28687968,61711870
39723509,61722287,28690105,61711873
39727784,61723426,28691053,61712274
43044842,61723466,28691460,61712898
43049448,61724080,28691830,61713684
43052825,61725145,28691841,61714027
43054269,61726949,28692135,61714871
43060228,61727119,28692602,61717014
43080327,61728330,28692831,61717266
43090832,61729147,28693107,61717346
43100558,61729448,28694375,61718793
58695876,61731887,28694493,61719093
58696473,61732276,28694902,61721744
58698959,61732845,28695049,61722287
58699369,61733070,28696193,61723426
58699787,61735387,28696651,61723466
58700288,61735812,28697251,61724080
58700910,61736921,28698096,61725145
58701267,61737169,28698388,61726949
58703098,61738921,28701029,61727119
58704429,61739596,28704576,61728330
58704936,61741500,28704723,61729147
58706262,61741561,28704989,61729448
58707065,61742307,28704997,61731887
58707476,61742707,28705369,61732276
58710932,61742809,28705612,61732845
58715144,61743812,28705841,61733070
58715145,61744413,28706129,61735387
58718845,61748761,28706347,61735812
58719210,61749008,28706979,61736921
58719828,61749264,28707229,61737169
58724487,61749404,28709427,61738921
58724780,61749856,28709570,61739596
58726214,61750662,28709622,61741500
58726545,61751438,28710745,61741561
58726724,61751450,28710957,61742307
58726740,61753773,28711207,61742707
58728404,61754891,28712241,61742809
58728405,61756540,28714014,61743812
58729318,61757607,28722339,61744413
58731635,61758356,28723232,61748761
61679782,61758503,28725772,61749008
61679808,61758616,28727858,61749264
61682813,61760845,28728005,61749404
61683138,61763709,28729742,61749856
61683635,61763824,28729848,61750662
61684345,61766669,28730197,61751438
61685091,61767618,28730226,61751450
61685753,61768992,28732025,61753773
61685986,61771095,28734024,61754891
61686104,61771354,28735141,61756540
61688335,61773163,28735438,61757607
61690046,61775285,28735800,61758356
61690140,61777151,28737749,61758503
61691529,61777519,28739901,61758616
61692113,61777520,,61760845
61694469,61777920,,61763709
61696240,61778328,,61763824
61696315,61778768,,61765423
61696316,61779284,,61766669
61697004,61779449,,61767618
61697005,61779481,,61768992
61697680,61779914,,61771095
61698863,61780448,,61771354
61701432,61781938,,61773163
61704464,61782471,,61775285
61704929,61784738,,61777151
61705502,61784847,,61777519
61707575,61784848,,61777520
61707699,61785903,,61777920
61707802,61786642,,61778328
61708002,61787522,,61778768
61708446,61788675,,61779284
61708978,61790320,,61779449
61709013,61790414,,61779481
61709174,61791708,,61779914
61711534,61791720,,61780448
61711870,61792037,,61781938
61711873,61793256,,61782471
61712274,61795877,,61784738
61712898,61796264,,61784847
61713684,61796518,,61784848
61714027,61797968,,61785903
61714871,61798248,,61786642
61717014,61798564,,61787522
61717266,61799976,,61788675
61717346,61800589,,61790320
61718793,61800623,,61790414
61719093,61801996,,61791708
61721744,61803600,,61791720
61722049,61803959,,61792037
61722287,61804061,,61793256
61723426,61804674,,61795877
61723466,61805025,,61796264
61724080,61805770,,61796518
61725145,61807868,,61797968
61726949,61807985,,61798248
61727119,61809631,,61798564
61727774,61811057,,61799976
61728330,61811310,,61800589
61729147,61812353,,61800623
61731887,61813928,,61801996
61732276,61814068,,61803600
61732845,61815180,,61803959
61733070,61815870,,61804061
61735387,61816136,,61804674
61735812,61816629,,61805025
61736921,61817347,,61805770
61737169,61818945,,61807868
61738921,61819386,,61807985
61739596,61820094,,61808949
61741500,61821838,,61809631
61741561,61822429,,61811057
61742307,61822996,,61811310
61742707,61824356,,61812353
61742809,61825156,,61813928
61743812,61833640,,61814068
61744413,61833839,,61815180
61748761,61834132,,61815870
61749008,61834404,,61816136
61749264,61835797,,61816629
61749404,61836421,,61817347
61749856,61838780,,61818945
61750662,61838781,,61819386
61751438,61839516,,61820094
61751450,61840005,,61820963
61753773,61840730,,61821838
61754891,61843581,,61822429
61756540,61843833,,61822996
61757607,61844643,,61824356
61758356,61845564,,61825156
61758503,61847251,,61833640
61758616,61848018,,61833839
61760845,61848370,,61834132
61763709,61849206,,61834404
61763824,61849946,,61835797
61766669,61850232,,61836421
61767618,61854406,,61838780
61768992,61854542,,61838781
61771095,61854555,,61839516
61771354,61855336,,61840005
61773163,61855531,,61840730
61775285,61856635,,61843581
61777151,61857518,,61843833
61777519,61858378,,61844643
61777520,61860398,,61845564
61777920,61860841,,61847251
61778328,61862883,,61848018
61778768,61863272,,61848370
61779284,61863458,,61849206
61779449,75629350,,61849946
61779481,75629398,,61850232
61779914,75629549,,61854406
61780448,75630128,,61854542
61781938,75630737,,61854555
61782471,75630749,,61855336
61784738,75630903,,61855531
61784847,75631485,,61856635
61784848,75631738,,61857518
61785903,75631743,,61858378
61786642,75632927,,61860398
61787522,75635950,,61860841
61788675,75636571,,61862883
61790320,75638607,,61863272
61790414,75640543,,61863458
61791708,75643600,,75629350
61791720,75643871,,75629398
61792037,75644972,,75629549
61793256,75645634,,75630128
61795877,75645660,,75630737
61796264,75645819,,75630749
61796518,75646201,,75630903
61797968,75647689,,75631485
61798248,75651058,,75631738
61798564,75651059,,75631743
61799976,75652286,,75632927
61800589,75652368,,75635950
61800623,75653828,,75636571
61801996,75653874,,75638607
61803600,75654415,,75640543
61803959,75654606,,75643600
61804061,75655174,,75643871
61804674,75655557,,75644972
61805025,75655980,,75645634
61805770,75656533,,75645660
61807868,75656830,,75645819
61807985,75656976,,75646201
61808949,75657816,,75647689
61809631,75659449,,75651058
61811057,75660507,,75651059
61811310,75662409,,75652286
61812353,75664099,,75652368
61813928,75665874,,75653828
61814068,28687968,,75653874
61815180,28690105,,75654415
61815870,28691053,,75654606
61816136,28691460,,75655174
61816629,28691830,,75655557
61817347,28691841,,75655980
61818945,28692135,,75656533
61819386,28692602,,75656830
61820094,28692831,,75656976
61820963,28693107,,75657816
61821838,28694375,,75659449
61822429,28694493,,75660507
61822996,28694902,,75662409
61824356,28695049,,75664099
61825156,28696193,,75665874
61833640,28696651,,28687968
61833839,28697251,,28690105
61834132,28698096,,28691053
61834404,28698388,,28691460
61835797,28701029,,28691830
61836421,28704576,,28691841
61838780,28704723,,28692135
61838781,28704989,,28692602
61839516,28704997,,28692831
61840005,28705369,,28693107
61840730,28705612,,28694375
61843581,28705841,,28694493
61843833,28706129,,28694902
61844643,28706347,,28695049
61845564,28706979,,28696193
61847251,28707229,,28696651
61848018,28708967,,28697251
61848370,28708971,,28698096
61849206,28709427,,28698388
61849946,28709570,,28701029
61850232,28709622,,28704576
61853387,28710745,,28704723
61854406,28710957,,28704989
61854542,28711207,,28704997
61854555,28712241,,28705369
61855336,28714014,,28705612
61855531,28722339,,28705841
61856635,28723232,,28706129
61857518,28723611,,28706347
61858378,28725772,,28706979
61860398,28727858,,28707229
61860841,28728005,,28708967
61862883,28729742,,28708971
61863272,28729848,,28709427
61863458,28730197,,28709570
75629350,28730226,,28709622
75629398,28732025,,28710745
75629549,28734024,,28710957
75630128,28735141,,28711207
75630737,28735438,,28712241
75630749,28735800,,28714014
75630903,28737749,,28722339
75631485,28739901,,28723232
75631738,,,28723611
75631743,,,28725772
75632927,,,28727858
75635950,,,28728005
75636571,,,28729742
75638607,,,28729848
75640543,,,28730197
75643600,,,28730226
75643871,,,28732025
75644972,,,28734024
75645634,,,28735141
75645660,,,28735438
75645819,,,28735800
75646201,,,28737749
75647689,,,28739901
75651058,,,
75651059,,,
75652286,,,
75652368,,,
75653828,,,
75653874,,,
75654415,,,
75654606,,,
75655174,,,
75655557,,,
75655980,,,
75656035,,,
75656533,,,
75656830,,,
75656976,,,
75657816,,,
75659449,,,
75660507,,,
75662409,,,
75664099,,,
75665874,,,
28687968,,,
28690105,,,
28691053,,,
28691460,,,
28691830,,,
28691841,,,
28692135,,,
28692602,,,
28692831,,,
28693107,,,
28694375,,,
28694493,,,
28694902,,,
28695049,,,
28696193,,,
28696651,,,
28697251,,,
28698096,,,
28698388,,,
28701029,,,
28704576,,,
28704723,,,
28704989,,,
28704997,,,
28705369,,,
28705612,,,
28705841,,,
28706129,,,
28706347,,,
28706979,,,
28707229,,,
28709427,,,
28709570,,,
28709622,,,
28710745,,,
28710957,,,
28711207,,,
28712241,,,
28714014,,,
28722339,,,
28723232,,,
28723611,,,
28725772,,,
28727858,,,
28728005,,,
28729742,,,
28729848,,,
28730197,,,
28730226,,,
28732025,,,
28734024,,,
28735141,,,
28735438,,,
28735800,,,
28737749,,,
28739901,,,
