BCFtools,DeepVariant,FreeBayes,GATK
19962712,16868437,17688801,16933750
19962905,16892457,17688884,16934002
19963748,16892480,17696093,16934108
19966935,16892495,17696334,16956420
19970240,16894931,17725998,16964612
19970264,16896684,17726847,16966101
19971146,16904160,17731195,16968186
19971843,16911520,17735675,16988136
19971950,16911678,17735698,16988159
19972432,16911696,17735709,17012541
19972665,16914099,17738401,17012630
19974432,16914720,17739497,17044694
19975246,16914834,17739584,17045080
19975264,16918321,17739899,17047324
19975440,16926459,17740039,17054630
19979545,16933504,17741965,17057027
19981448,16933750,17743755,17057192
19981552,16934002,17779535,17057549
19982173,16934108,17791326,17058090
20000241,16954034,17809025,17061920
20011641,16956420,17810489,17066270
20036651,16962491,17810884,17084017
20037002,16964612,17827463,17085316
20043579,16966101,17834329,17101886
20084214,16966548,17849433,17104575
20091328,16968186,17872195,17105581
20092080,16988136,17879511,17105693
20095043,16988159,17885782,17105720
20105999,17007779,17886944,17105724
20108791,17012541,17887017,17105741
20110207,17012630,17887022,17106625
20112886,17012818,17887150,17106769
20114567,17044694,17887300,17108356
20122154,17045080,17888871,17108407
20126254,17047324,17889254,17108904
20140031,17054630,17891384,17111083
20141128,17057027,17895236,17119258
20143592,17057192,17896394,17119403
20145115,17057549,17906316,17119607
20145449,17057918,17906782,17120087
20158562,17058090,17913186,17121949
20171787,17061920,17913813,17124934
20173248,17066270,17917600,17130625
20201679,17068955,17920750,17138478
20209213,17084017,17931209,17138503
20217810,17084123,17956281,17141377
20222840,17085316,17968199,17142947
20279748,17101886,17973064,17143182
20306102,17104551,17974353,17149503
20307897,17104575,17980842,17149759
20351407,17105581,17980981,17151662
20354395,17105724,17983212,17164409
20354500,17105741,17983345,17179611
20354579,17106625,18028882,17179666
20355097,17106769,18048706,17179756
20355445,17108356,18062621,17181032
20355550,17108407,18079286,17181273
20355789,17108904,18080122,17181701
20356355,17111083,18088242,17181789
20356642,17119258,18089340,17181809
20356794,17119403,18101667,17181903
20357407,17119607,18104948,17182027
20357502,17120087,18167718,17182914
20357547,17121949,18172991,17188261
20357606,17124934,18173093,17188309
20358112,17130625,18174218,17188416
20358319,17132525,18185830,17188579
20358436,17132724,18185842,17193227
20358499,17141377,18185930,17193405
20358500,17142947,18185935,17199169
20358972,17143182,18185985,17199629
20359088,17145346,18186111,17203422
20359151,17149503,18186384,17203465
20359157,17151662,18191349,17207323
20359269,17164409,18370257,17207512
20359454,17179166,18370333,17209519
20359482,17179611,18370430,17213966
20359504,17179666,18401341,17236143
20359516,17179756,18489117,17240661
20359578,17180288,18493332,17241646
20359622,17181032,18535659,17258146
20359874,17181273,18535708,17258335
20360052,17181789,18535839,17307805
20360213,17181809,18544635,17337077
20360396,17181903,18544659,17337917
20360487,17182027,18607193,17400525
20360825,17182914,18607988,17408916
20360867,17188261,18623228,17425969
20361143,17188309,18623339,17446382
20361765,17188416,18623358,17477717
20364402,17188516,18623438,17477845
20364476,17188579,18623551,17499279
20364496,17193227,18624921,17499568
20367493,17193405,18625125,17525541
20370332,17197238,18718530,17556734
20385352,17199169,18787911,17562393
20394752,17199629,18847785,17567322
20400808,17203422,18853613,17569616
20405244,17203465,18858235,17588228
20407094,17207323,18863717,17599836
20410704,17207512,18873416,17644310
20410731,17209519,18873768,17647372
20421260,17213966,18876007,17650164
20421266,17230176,18876146,17680370
20429198,17236143,18876382,17688801
20439627,17237229,18878369,17688884
20441888,17240661,18883352,17696093
20446696,17241646,18887024,17696334
20450063,17258146,18892434,17704450
20483768,17258335,18892464,17726847
20483942,17307805,18892528,17731195
20484149,17331934,18908788,17731442
20489598,17337077,18945158,17735675
20501410,17337917,18952537,17735698
20506644,17369475,18952671,17735709
20508359,17400525,18952678,17738401
20536972,17408916,18953944,17739219
20537258,17422718,18963209,17739497
20537281,17424282,18967116,17739584
20545684,17425969,18969019,17739791
20545689,17442116,18969616,17739899
20547519,17446382,18975827,17740039
20604338,17466881,18995264,17741965
20604965,17466884,19014328,17743755
20630725,17477717,19014496,17750234
20633758,17477845,19018693,17791326
20639041,17499279,19018702,17808610
20639190,17511574,19039100,17810489
20650189,17525541,19048719,17810495
20653880,17556734,19050022,17810884
20655309,17562393,19059222,17827463
20670592,17567322,19059275,17834329
20671715,17569616,19060900,17849433
20680521,17588228,19060936,17872195
20690375,17599836,19063122,17879511
20690560,17644310,19063365,17885782
20690602,17647372,19067946,17886944
20694806,17650046,19068029,17887017
20714371,17650164,19072011,17887022
20727676,17680370,19074962,17887031
20793005,17688801,19089284,17887036
20820370,17688884,19089536,17887150
20859092,17695627,19110324,17887300
20859128,17696093,19111906,17888871
20896002,17696334,19113442,17889254
20896009,17704450,19124809,17891248
20916535,17731195,19124972,17891384
20933623,17731442,19125502,17891788
20949530,17735675,19131188,17891792
20950120,17735698,19132032,17895236
20957243,17735709,19132173,17896394
20958141,17738401,19132238,17906316
20966240,17739219,19132425,17906782
20966285,17739497,19134985,17913186
20972983,17739584,19135152,17920750
20977661,17739791,19137623,17931209
20979454,17739899,19139118,17956281
20979504,17740039,19144374,17973064
20979511,17741965,19167009,17974353
20980584,17743755,19167095,17980842
20980590,17750234,19171502,17980981
20980846,17779535,19175173,17983212
20983036,17791326,19176782,17994637
20983675,17808610,19179167,18048706
20985799,17809025,19180574,18062621
20987880,17810489,19184768,18071374
20988059,17810495,19186421,18079286
20988220,17810884,19190010,18080122
20989706,17827463,19193063,18088242
20989713,17834329,19196584,18089340
20989729,17849433,19196733,18101667
20989730,17865150,19198015,18104948
20989743,17872195,19199864,18172991
20990303,17879511,19199916,18173093
20990595,17886944,19202474,18185930
20990616,17887150,19202486,18185935
20990631,17887300,19202633,18185985
20991988,17888871,19210164,18186384
20992196,17889254,19210386,18188696
20992430,17891248,19210716,18188751
20993795,17891788,19210865,18191081
20994748,17891792,19219699,18191280
20996172,17896394,19222159,18191349
20996647,17913186,19224142,18370257
20996729,17913813,19233125,18370310
21000681,17917600,19236056,18370333
21006647,17920750,19239100,18370430
21009017,17931209,19257786,18401341
21009103,17956281,19265984,18489117
21009163,17968199,19269228,18492481
21009455,17973064,19269258,18535659
21011379,17974353,19273722,18535708
21011454,17980981,19275743,18535839
21011455,17983212,19312114,18544635
21011470,17983345,19328584,18544659
21011785,17983394,19352112,18607193
21011821,17994637,19354665,18607962
21011875,18019806,19362067,18607988
21015387,18042134,19386391,18608466
21016472,18048706,19395328,18608675
21018116,18062621,19398500,18623228
21018178,18079286,19422443,18623339
21022782,18080122,19431570,18623358
21025830,18088242,19436107,18623438
21031696,18089340,19440554,18623551
21042362,18101667,19443962,18624921
21044898,18104948,19450415,18625125
21044958,18173093,19450423,18625145
21053234,18185830,19454490,18625154
21055330,18185842,19456346,18625183
21057309,18185930,19467853,18625200
21060241,18185935,19468313,18718530
21065510,18185985,19468348,18787911
21066780,18186111,19469240,18787969
21067136,18186384,19470232,18847785
21067405,18370257,19470701,18848465
21067752,18370333,19471634,18853514
21067754,18401341,19474943,18853517
21067807,18492481,19479363,18853613
21079022,18493332,19480129,18854941
21216007,18535659,19481132,18854983
21216543,18623100,19484086,18858235
21287595,18623228,19492172,18863717
21326687,18623551,19503116,18873768
21369914,18624921,19505121,18875870
21369941,18625125,19505169,18875952
21370088,18625145,19508444,18876007
21370134,18718530,19514920,18876146
21445753,18733731,19516795,18876332
21445980,18733911,19516947,18876382
21446155,18733943,19518933,18878369
21475060,18733944,19521996,18883352
21475191,18733951,19524402,18886736
21475218,18787356,19526353,18887024
21478181,18787519,19526873,18892528
21483273,18847785,19534745,18908574
21483988,18853514,19593808,18908788
21484012,18853517,19604308,18945125
21484050,18853613,19633488,18945158
21488366,18873319,19634282,18952537
21488524,18873416,19634844,18953944
21555847,18873768,19645707,18963201
21628051,18876146,19649512,18963209
21634235,18886736,19650521,18969019
21634544,18886791,19653776,18975827
21635036,18886837,19653850,19014156
21636783,18887024,19655122,19014328
21643758,18887215,19660938,19014496
21644220,18892434,19688217,19018693
21653239,18892528,19688421,19018702
21669653,18908788,19690164,19018732
21669861,18945158,19691132,19018733
21671173,18952537,19695859,19034306
21673328,18952671,19696483,19039100
21674960,18952678,19702847,19039364
21675265,18952701,19707288,19040963
21682223,18952704,19714384,19040967
21682543,18953944,19729797,19048719
21684910,18963209,19730856,19050022
21686424,18969019,19757166,19059222
21687149,18969616,19757169,19059275
21688029,18975827,19797709,19060900
21688151,19014156,19806843,19060936
21694481,19014328,19820711,19063122
21700991,19014496,19872394,19063365
21701105,19018487,19873052,19065459
21701292,19018693,19880695,19067946
21704297,19018702,19881687,19068029
21704338,19018732,19883574,19072011
21716855,19018733,19883681,19089284
21885875,19034306,19893504,19089536
21922934,19039100,19897231,19092787
21923198,19039364,19911314,19110324
21959457,19040963,19926203,19113442
21964108,19040967,19926382,19124809
21967805,19048719,19930333,19124972
21967898,19050022,19932139,19125502
21975710,19059222,19933123,19131188
21987677,19059275,19942028,19132032
21994691,19060900,19951314,19132173
22026506,19060936,19955474,19132238
22055370,19063122,19962712,19132425
22058289,19063365,19962905,19134985
22058295,19065459,19963748,19135152
22060042,19067946,19964609,19137623
22070446,19068029,19966935,19144374
22070695,19072011,19970108,19167009
22099103,19089284,19970240,19167095
22106271,19089536,19970264,19176782
22106272,19092787,19971146,19179167
22111843,19110324,19971843,19180574
22111999,19113442,19971950,19184768
22112189,19124809,19972432,19186421
22114725,19124972,19974432,19190010
22117491,19125502,19975246,19196584
22117592,19125775,19975264,19196733
22117636,19127027,19975440,19198015
22117666,19131188,19979545,19199864
22117706,19132173,19981552,19199916
22117798,19132238,19982173,19201264
22117820,19132425,19990499,19210164
22117961,19134985,19995690,19210386
22157688,19135152,20000241,19210716
22159740,19137623,20009047,19210865
22162605,19139118,20011641,19219699
22162633,19144374,20032550,19222159
22162743,19167009,20032706,19224142
22162769,19167095,20036651,19230090
22162812,19171502,20037002,19230094
22176637,19175173,20043579,19230098
22178958,19176782,20084129,19233125
22179031,19179167,20084214,19236056
22179233,19180574,20084376,19239100
22181505,19184768,20091328,19257786
22182550,19186421,20092080,19269228
22182566,19190010,20092165,19269258
22185882,19193063,20095043,19275743
22185915,19196584,20105999,19276024
22185929,19196733,20108791,19312114
22186042,19198015,20110207,19328584
22186667,19199864,20112131,19352112
22186888,19199916,20112886,19354665
22196001,19201264,20114567,19362067
22196050,19202474,20122154,19386391
22196484,19202486,20126254,19395328
22200206,19202512,20140031,19398500
22200360,19202633,20141128,19422443
22201876,19210164,20145115,19436107
22201974,19210386,20145449,19440554
22202268,19210716,20157598,19443962
22203783,19210865,20158562,19450415
22203913,19219699,20160595,19450423
22204261,19224142,20161071,19454490
22215058,19230090,20161218,19456346
22215164,19230094,20164171,19467853
22215250,19230098,20171787,19468313
22215368,19236056,20173248,19468348
22224737,19239100,20173794,19469240
22229859,19257786,20180772,19470232
22238541,19269228,20193259,19470701
22238563,19269258,20201679,19471634
22244716,19273722,20209213,19474943
22244968,19275743,20211583,19479363
22245396,19276024,20217810,19480129
